Path,File,Date Acquired,Sample,Misc
C:\Data\2020\20200807_2DGC_JLOpt\,22TS51.D, 9 Sep 2020  11:45    , , 
Signal: 22TS51.D\FID1A.ch,,,,
2.426,19944,,,
2.426,19898,,,
2.427,19908,,,
2.427,19930,,,
2.427,19925,,,
2.427,19935,,,
2.427,19939,,,
2.427,19968,,,
2.427,19928,,,
2.427,19984,,,
2.427,19968,,,
2.427,19941,,,
2.427,19946,,,
2.427,20004,,,
2.428,19967,,,
2.428,19897,,,
2.428,19909,,,
2.428,19915,,,
2.428,19896,,,
2.428,19877,,,
2.428,19830,,,
2.428,19814,,,
2.428,19873,,,
2.428,19980,,,
2.428,19937,,,
2.428,19969,,,
2.429,19997,,,
2.429,20010,,,
2.429,19945,,,
2.429,19915,,,
2.429,19944,,,
2.429,19865,,,
2.429,19871,,,
2.429,19898,,,
2.429,19895,,,
2.429,19847,,,
2.429,19848,,,
2.429,19851,,,
2.43,19848,,,
2.43,19888,,,
2.43,19884,,,
2.43,19878,,,
2.43,19880,,,
2.43,19911,,,
2.43,19844,,,
2.43,19803,,,
2.43,19839,,,
2.43,19834,,,
2.43,19870,,,
2.43,19893,,,
2.431,19928,,,
2.431,19845,,,
2.431,19871,,,
2.431,19947,,,
2.431,19916,,,
2.431,19939,,,
2.431,19950,,,
2.431,19927,,,
2.431,19855,,,
2.431,19891,,,
2.431,19963,,,
2.431,19954,,,
2.432,20022,,,
2.432,20036,,,
2.432,19965,,,
2.432,19890,,,
2.432,19921,,,
2.432,19961,,,
2.432,19903,,,
2.432,19904,,,
2.432,19849,,,
2.432,19820,,,
2.432,19801,,,
2.432,19871,,,
2.433,19845,,,
2.433,19873,,,
2.433,19921,,,
2.433,19918,,,
2.433,19903,,,
2.433,19879,,,
2.433,19893,,,
2.433,19831,,,
2.433,19879,,,
2.433,19909,,,
2.433,19868,,,
2.433,19839,,,
2.434,19870,,,
2.434,19913,,,
2.434,19916,,,
2.434,19980,,,
2.434,20011,,,
2.434,19938,,,
2.434,19890,,,
2.434,19941,,,
2.434,19976,,,
2.434,20069,,,
2.434,20135,,,
2.434,20081,,,
2.435,20040,,,
2.435,20079,,,
2.435,20142,,,
2.435,20077,,,
2.435,20028,,,
2.435,20020,,,
2.435,19976,,,
2.435,19971,,,
2.435,20042,,,
2.435,20084,,,
2.435,20118,,,
2.435,20117,,,
2.436,20145,,,
2.436,20012,,,
2.436,19964,,,
2.436,19944,,,
2.436,19939,,,
2.436,20029,,,
2.436,20058,,,
2.436,20043,,,
2.436,20028,,,
2.436,20069,,,
2.436,20092,,,
2.436,19966,,,
2.437,19963,,,
2.437,19976,,,
2.437,19969,,,
2.437,19955,,,
2.437,20023,,,
2.437,20018,,,
2.437,20012,,,
2.437,20011,,,
2.437,20037,,,
2.437,19937,,,
2.437,19923,,,
2.437,19934,,,
2.438,19889,,,
2.438,19925,,,
2.438,19949,,,
2.438,19963,,,
2.438,19919,,,
2.438,19952,,,
2.438,20002,,,
2.438,19908,,,
2.438,19898,,,
2.438,19930,,,
2.438,19964,,,
2.438,19992,,,
2.439,20040,,,
2.439,19958,,,
2.439,19931,,,
2.439,19984,,,
2.439,20020,,,
2.439,19970,,,
2.439,19932,,,
2.439,20005,,,
2.439,19966,,,
2.439,19978,,,
2.439,20002,,,
2.439,19957,,,
2.44,19904,,,
2.44,19902,,,
2.44,19960,,,
2.44,19889,,,
2.44,19914,,,
2.44,19945,,,
2.44,19936,,,
2.44,19971,,,
2.44,20038,,,
2.44,20029,,,
2.44,19979,,,
2.44,19991,,,
2.441,20007,,,
2.441,19872,,,
2.441,19822,,,
2.441,19868,,,
2.441,19911,,,
2.441,19972,,,
2.441,20023,,,
2.441,20046,,,
2.441,20008,,,
2.441,20055,,,
2.441,20118,,,
2.441,20095,,,
2.442,20077,,,
2.442,20060,,,
2.442,20022,,,
2.442,20046,,,
2.442,20101,,,
2.442,20025,,,
2.442,19963,,,
2.442,19986,,,
2.442,20063,,,
2.442,19973,,,
2.442,19942,,,
2.442,19967,,,
2.443,19943,,,
2.443,19911,,,
2.443,19913,,,
2.443,19882,,,
2.443,19864,,,
2.443,19946,,,
2.443,20013,,,
2.443,19957,,,
2.443,19919,,,
2.443,19962,,,
2.443,19935,,,
2.443,19929,,,
2.444,19990,,,
2.444,20006,,,
2.444,19959,,,
2.444,19940,,,
2.444,19943,,,
2.444,19887,,,
2.444,19920,,,
2.444,20009,,,
2.444,20010,,,
2.444,20024,,,
2.444,20025,,,
2.444,20018,,,
2.445,19919,,,
2.445,19881,,,
2.445,19961,,,
2.445,19929,,,
2.445,20030,,,
2.445,19997,,,
2.445,19942,,,
2.445,19944,,,
2.445,20042,,,
2.445,20078,,,
2.445,19987,,,
2.445,19961,,,
2.446,20022,,,
2.446,19975,,,
2.446,19971,,,
2.446,19992,,,
2.446,19973,,,
2.446,19996,,,
2.446,20056,,,
2.446,20102,,,
2.446,20043,,,
2.446,20042,,,
2.446,20117,,,
2.446,20120,,,
2.447,20178,,,
2.447,20197,,,
2.447,20138,,,
2.447,20178,,,
2.447,20264,,,
2.447,20354,,,
2.447,20259,,,
2.447,20225,,,
2.447,20245,,,
2.447,20195,,,
2.447,20317,,,
2.447,20414,,,
2.448,20427,,,
2.448,20425,,,
2.448,20469,,,
2.448,20531,,,
2.448,20450,,,
2.448,20528,,,
2.448,20579,,,
2.448,20599,,,
2.448,20572,,,
2.448,20605,,,
2.448,20581,,,
2.448,20588,,,
2.449,20691,,,
2.449,20680,,,
2.449,20697,,,
2.449,20679,,,
2.449,20747,,,
2.449,20721,,,
2.449,20775,,,
2.449,20913,,,
2.449,20919,,,
2.449,20971,,,
2.449,20905,,,
2.449,20880,,,
2.45,20814,,,
2.45,20874,,,
2.45,20959,,,
2.45,20913,,,
2.45,20934,,,
2.45,20891,,,
2.45,20852,,,
2.45,20864,,,
2.45,20978,,,
2.45,20974,,,
2.45,20911,,,
2.45,20926,,,
2.451,21009,,,
2.451,21006,,,
2.451,21017,,,
2.451,21122,,,
2.451,21085,,,
2.451,21091,,,
2.451,21090,,,
2.451,21153,,,
2.451,21117,,,
2.451,21118,,,
2.451,21105,,,
2.451,21013,,,
2.452,21037,,,
2.452,21058,,,
2.452,21058,,,
2.452,21043,,,
2.452,21094,,,
2.452,21138,,,
2.452,21052,,,
2.452,21038,,,
2.452,21031,,,
2.452,21042,,,
2.452,21108,,,
2.452,21183,,,
2.453,21109,,,
2.453,21020,,,
2.453,20986,,,
2.453,21006,,,
2.453,21026,,,
2.453,21079,,,
2.453,21080,,,
2.453,20990,,,
2.453,20999,,,
2.453,21047,,,
2.453,21029,,,
2.453,21004,,,
2.454,21030,,,
2.454,21008,,,
2.454,20926,,,
2.454,20901,,,
2.454,20932,,,
2.454,20917,,,
2.454,20956,,,
2.454,21013,,,
2.454,20956,,,
2.454,20890,,,
2.454,20844,,,
2.454,20840,,,
2.455,20808,,,
2.455,20800,,,
2.455,20807,,,
2.455,20769,,,
2.455,20813,,,
2.455,20850,,,
2.455,20797,,,
2.455,20763,,,
2.455,20764,,,
2.455,20826,,,
2.455,20783,,,
2.455,20777,,,
2.456,20754,,,
2.456,20711,,,
2.456,20751,,,
2.456,20772,,,
2.456,20752,,,
2.456,20703,,,
2.456,20690,,,
2.456,20674,,,
2.456,20644,,,
2.456,20668,,,
2.456,20640,,,
2.456,20559,,,
2.457,20545,,,
2.457,20557,,,
2.457,20470,,,
2.457,20416,,,
2.457,20445,,,
2.457,20431,,,
2.457,20399,,,
2.457,20429,,,
2.457,20476,,,
2.457,20398,,,
2.457,20395,,,
2.457,20445,,,
2.458,20451,,,
2.458,20421,,,
2.458,20445,,,
2.458,20463,,,
2.458,20487,,,
2.458,20537,,,
2.458,20548,,,
2.458,20432,,,
2.458,20424,,,
2.458,20462,,,
2.458,20491,,,
2.458,20481,,,
2.459,20478,,,
2.459,20428,,,
2.459,20344,,,
2.459,20389,,,
2.459,20391,,,
2.459,20406,,,
2.459,20394,,,
2.459,20391,,,
2.459,20267,,,
2.459,20241,,,
2.459,20262,,,
2.459,20292,,,
2.46,20226,,,
2.46,20199,,,
2.46,20208,,,
2.46,20168,,,
2.46,20249,,,
2.46,20248,,,
2.46,20198,,,
2.46,20185,,,
2.46,20230,,,
2.46,20213,,,
2.46,20174,,,
2.46,20269,,,
2.461,20352,,,
2.461,20315,,,
2.461,20286,,,
2.461,20299,,,
2.461,20223,,,
2.461,20166,,,
2.461,20141,,,
2.461,20171,,,
2.461,20091,,,
2.461,20100,,,
2.461,20076,,,
2.461,20031,,,
2.462,20077,,,
2.462,20138,,,
2.462,20165,,,
2.462,20127,,,
2.462,20107,,,
2.462,20079,,,
2.462,20039,,,
2.462,20120,,,
2.462,20145,,,
2.462,20084,,,
2.462,20036,,,
2.462,20051,,,
2.463,20063,,,
2.463,20100,,,
2.463,20131,,,
2.463,20099,,,
2.463,20060,,,
2.463,20164,,,
2.463,20223,,,
2.463,20152,,,
2.463,20111,,,
2.463,20146,,,
2.463,20126,,,
2.463,20019,,,
2.464,19982,,,
2.464,19888,,,
2.464,19894,,,
2.464,19929,,,
2.464,20037,,,
2.464,19991,,,
2.464,20007,,,
2.464,19983,,,
2.464,19887,,,
2.464,19878,,,
2.464,19911,,,
2.464,19964,,,
2.465,19906,,,
2.465,19963,,,
2.465,19994,,,
2.465,19943,,,
2.465,19959,,,
2.465,19980,,,
2.465,19972,,,
2.465,19938,,,
2.465,19946,,,
2.465,19887,,,
2.465,19834,,,
2.465,19867,,,
2.466,19951,,,
2.466,19940,,,
2.466,19949,,,
2.466,19966,,,
2.466,19897,,,
2.466,19969,,,
2.466,20098,,,
2.466,20173,,,
2.466,20115,,,
2.466,20034,,,
2.466,20031,,,
2.466,19925,,,
2.467,19932,,,
2.467,19959,,,
2.467,19961,,,
2.467,19989,,,
2.467,20035,,,
2.467,20043,,,
2.467,20013,,,
2.467,20085,,,
2.467,20122,,,
2.467,20058,,,
2.467,20016,,,
2.467,20065,,,
2.468,20050,,,
2.468,20055,,,
2.468,20083,,,
2.468,20110,,,
2.468,20101,,,
2.468,20141,,,
2.468,20180,,,
2.468,20151,,,
2.468,20272,,,
2.468,20337,,,
2.468,20274,,,
2.468,20186,,,
2.469,20213,,,
2.469,20226,,,
2.469,20182,,,
2.469,20179,,,
2.469,20194,,,
2.469,20108,,,
2.469,20052,,,
2.469,20079,,,
2.469,20076,,,
2.469,20115,,,
2.469,20168,,,
2.469,20149,,,
2.47,20132,,,
2.47,20199,,,
2.47,20298,,,
2.47,20241,,,
2.47,20192,,,
2.47,20194,,,
2.47,20188,,,
2.47,20181,,,
2.47,20190,,,
2.47,20155,,,
2.47,20139,,,
2.47,20181,,,
2.471,20249,,,
2.471,20155,,,
2.471,20120,,,
2.471,20124,,,
2.471,20098,,,
2.471,20167,,,
2.471,20238,,,
2.471,20275,,,
2.471,20129,,,
2.471,20095,,,
2.471,20123,,,
2.471,20112,,,
2.472,20159,,,
2.472,20176,,,
2.472,20145,,,
2.472,20126,,,
2.472,20190,,,
2.472,20192,,,
2.472,20163,,,
2.472,20173,,,
2.472,20188,,,
2.472,20083,,,
2.472,20046,,,
2.472,20119,,,
2.473,20092,,,
2.473,20047,,,
2.473,20014,,,
2.473,20004,,,
2.473,19935,,,
2.473,19911,,,
2.473,19967,,,
2.473,19966,,,
2.473,20052,,,
2.473,20101,,,
2.473,20073,,,
2.473,20006,,,
2.474,19988,,,
2.474,19974,,,
2.474,19950,,,
2.474,20000,,,
2.474,20081,,,
2.474,20010,,,
2.474,19946,,,
2.474,19969,,,
2.474,19983,,,
2.474,20033,,,
2.474,20078,,,
2.474,20082,,,
2.475,20024,,,
2.475,19987,,,
2.475,20012,,,
2.475,19962,,,
2.475,19979,,,
2.475,20034,,,
2.475,20014,,,
2.475,20015,,,
2.475,20033,,,
2.475,20023,,,
2.475,19968,,,
2.475,19981,,,
2.476,20028,,,
2.476,19956,,,
2.476,19952,,,
2.476,19963,,,
2.476,19973,,,
2.476,19974,,,
2.476,20037,,,
2.476,20058,,,
2.476,19975,,,
2.476,19943,,,
2.476,19924,,,
2.476,19893,,,
2.477,19947,,,
2.477,20005,,,
2.477,19976,,,
2.477,19951,,,
2.477,19960,,,
2.477,19976,,,
2.477,19900,,,
2.477,19912,,,
2.477,19936,,,
2.477,19904,,,
2.477,19914,,,
2.477,19952,,,
2.478,19959,,,
2.478,19942,,,
2.478,19969,,,
2.478,19983,,,
2.478,19934,,,
2.478,19928,,,
2.478,19925,,,
2.478,19912,,,
2.478,19930,,,
2.478,20001,,,
2.478,20013,,,
2.478,20015,,,
2.479,20068,,,
2.479,20086,,,
2.479,20051,,,
2.479,20036,,,
2.479,20014,,,
2.479,19898,,,
2.479,19864,,,
2.479,19877,,,
2.479,19888,,,
2.479,19871,,,
2.479,19885,,,
2.479,19878,,,
2.48,19826,,,
2.48,19872,,,
2.48,19929,,,
2.48,19877,,,
2.48,19828,,,
2.48,19820,,,
2.48,19814,,,
2.48,19846,,,
2.48,19910,,,
2.48,19901,,,
2.48,19875,,,
2.48,19866,,,
2.481,19887,,,
2.481,19847,,,
2.481,19865,,,
2.481,19914,,,
2.481,19888,,,
2.481,19873,,,
2.481,19865,,,
2.481,19853,,,
2.481,19817,,,
2.481,19860,,,
2.481,19922,,,
2.481,19865,,,
2.482,19850,,,
2.482,19800,,,
2.482,19791,,,
2.482,19824,,,
2.482,19918,,,
2.482,19925,,,
2.482,19863,,,
2.482,19857,,,
2.482,19870,,,
2.482,19811,,,
2.482,19810,,,
2.482,19890,,,
2.483,19886,,,
2.483,19894,,,
2.483,19893,,,
2.483,19944,,,
2.483,19913,,,
2.483,19936,,,
2.483,19928,,,
2.483,19883,,,
2.483,19964,,,
2.483,19997,,,
2.483,19975,,,
2.483,19888,,,
2.484,19927,,,
2.484,19948,,,
2.484,19931,,,
2.484,19993,,,
2.484,19998,,,
2.484,19994,,,
2.484,20019,,,
2.484,20068,,,
2.484,20040,,,
2.484,19975,,,
2.484,19960,,,
2.484,19914,,,
2.485,19877,,,
2.485,19931,,,
2.485,20025,,,
2.485,20008,,,
2.485,20026,,,
2.485,20011,,,
2.485,19962,,,
2.485,19943,,,
2.485,20002,,,
2.485,20039,,,
2.485,20055,,,
2.485,20108,,,
2.486,20115,,,
2.486,20014,,,
2.486,19988,,,
2.486,20037,,,
2.486,20025,,,
2.486,19953,,,
2.486,19960,,,
2.486,19931,,,
2.486,19920,,,
2.486,19956,,,
2.486,20023,,,
2.486,19954,,,
2.487,19937,,,
2.487,19917,,,
2.487,19871,,,
2.487,19874,,,
2.487,19940,,,
2.487,19984,,,
2.487,19965,,,
2.487,20000,,,
2.487,20021,,,
2.487,19972,,,
2.487,20002,,,
2.487,20073,,,
2.488,20050,,,
2.488,20056,,,
2.488,20075,,,
2.488,20034,,,
2.488,19939,,,
2.488,19923,,,
2.488,19958,,,
2.488,19890,,,
2.488,19908,,,
2.488,19914,,,
2.488,19918,,,
2.488,19884,,,
2.489,19952,,,
2.489,19952,,,
2.489,19910,,,
2.489,19936,,,
2.489,20029,,,
2.489,20041,,,
2.489,20054,,,
2.489,20058,,,
2.489,19987,,,
2.489,19967,,,
2.489,20010,,,
2.489,20013,,,
2.49,19965,,,
2.49,19991,,,
2.49,20088,,,
2.49,20060,,,
2.49,20011,,,
2.49,19981,,,
2.49,19902,,,
2.49,19916,,,
2.49,19969,,,
2.49,20007,,,
2.49,19949,,,
2.49,19927,,,
2.491,19962,,,
2.491,19893,,,
2.491,19924,,,
2.491,19951,,,
2.491,19869,,,
2.491,19814,,,
2.491,19815,,,
2.491,19868,,,
2.491,19846,,,
2.491,19893,,,
2.491,19956,,,
2.491,19917,,,
2.492,19888,,,
2.492,19888,,,
2.492,19810,,,
2.492,19848,,,
2.492,19933,,,
2.492,19976,,,
2.492,19902,,,
2.492,19910,,,
2.492,19989,,,
2.492,19950,,,
2.492,19986,,,
2.492,20044,,,
2.493,20018,,,
2.493,19989,,,
2.493,19986,,,
2.493,20028,,,
2.493,19986,,,
2.493,20027,,,
2.493,20032,,,
2.493,19964,,,
2.493,19930,,,
2.493,19948,,,
2.493,19906,,,
2.493,19894,,,
2.494,19938,,,
2.494,19965,,,
2.494,19938,,,
2.494,19974,,,
2.494,20055,,,
2.494,20059,,,
2.494,20133,,,
2.494,20184,,,
2.494,20119,,,
2.494,20098,,,
2.494,20063,,,
2.494,20084,,,
2.495,19961,,,
2.495,20001,,,
2.495,20024,,,
2.495,19946,,,
2.495,19889,,,
2.495,19884,,,
2.495,19906,,,
2.495,19938,,,
2.495,20073,,,
2.495,20070,,,
2.495,20011,,,
2.495,19949,,,
2.496,20014,,,
2.496,19958,,,
2.496,19943,,,
2.496,20007,,,
2.496,19970,,,
2.496,19952,,,
2.496,19966,,,
2.496,20016,,,
2.496,20003,,,
2.496,20040,,,
2.496,20122,,,
2.496,20084,,,
2.497,20133,,,
2.497,20215,,,
2.497,20270,,,
2.497,20348,,,
2.497,20419,,,
2.497,20437,,,
2.497,20275,,,
2.497,20234,,,
2.497,20294,,,
2.497,20278,,,
2.497,20335,,,
2.497,20364,,,
2.498,20359,,,
2.498,20347,,,
2.498,20404,,,
2.498,20459,,,
2.498,20408,,,
2.498,20423,,,
2.498,20458,,,
2.498,20484,,,
2.498,20550,,,
2.498,20628,,,
2.498,20573,,,
2.498,20595,,,
2.499,20601,,,
2.499,20684,,,
2.499,20597,,,
2.499,20637,,,
2.499,20745,,,
2.499,20742,,,
2.499,20808,,,
2.499,20780,,,
2.499,20794,,,
2.499,20756,,,
2.499,20794,,,
2.499,20826,,,
2.5,20805,,,
2.5,20890,,,
2.5,20942,,,
2.5,20903,,,
2.5,20859,,,
2.5,20926,,,
2.5,20943,,,
2.5,20906,,,
2.5,20934,,,
2.5,20943,,,
2.5,20956,,,
2.5,20969,,,
2.501,21030,,,
2.501,21015,,,
2.501,21041,,,
2.501,21095,,,
2.501,21100,,,
2.501,21141,,,
2.501,21218,,,
2.501,21272,,,
2.501,21206,,,
2.501,21170,,,
2.501,21165,,,
2.501,21109,,,
2.502,21110,,,
2.502,21141,,,
2.502,21136,,,
2.502,21192,,,
2.502,21262,,,
2.502,21280,,,
2.502,21238,,,
2.502,21271,,,
2.502,21298,,,
2.502,21197,,,
2.502,21136,,,
2.502,21132,,,
2.503,21057,,,
2.503,20969,,,
2.503,20909,,,
2.503,20964,,,
2.503,20930,,,
2.503,21001,,,
2.503,21013,,,
2.503,21025,,,
2.503,21083,,,
2.503,21134,,,
2.503,21134,,,
2.503,21060,,,
2.504,21081,,,
2.504,21054,,,
2.504,21025,,,
2.504,21002,,,
2.504,20970,,,
2.504,20854,,,
2.504,20822,,,
2.504,20853,,,
2.504,20887,,,
2.504,20872,,,
2.504,20859,,,
2.504,20840,,,
2.505,20831,,,
2.505,20871,,,
2.505,20872,,,
2.505,20781,,,
2.505,20794,,,
2.505,20784,,,
2.505,20721,,,
2.505,20647,,,
2.505,20629,,,
2.505,20665,,,
2.505,20597,,,
2.505,20630,,,
2.506,20642,,,
2.506,20638,,,
2.506,20681,,,
2.506,20691,,,
2.506,20640,,,
2.506,20606,,,
2.506,20641,,,
2.506,20632,,,
2.506,20575,,,
2.506,20534,,,
2.506,20568,,,
2.506,20490,,,
2.507,20479,,,
2.507,20519,,,
2.507,20507,,,
2.507,20513,,,
2.507,20518,,,
2.507,20537,,,
2.507,20473,,,
2.507,20489,,,
2.507,20491,,,
2.507,20415,,,
2.507,20413,,,
2.507,20451,,,
2.508,20501,,,
2.508,20462,,,
2.508,20484,,,
2.508,20478,,,
2.508,20485,,,
2.508,20535,,,
2.508,20577,,,
2.508,20524,,,
2.508,20565,,,
2.508,20612,,,
2.508,20544,,,
2.508,20443,,,
2.509,20384,,,
2.509,20413,,,
2.509,20360,,,
2.509,20416,,,
2.509,20440,,,
2.509,20354,,,
2.509,20285,,,
2.509,20248,,,
2.509,20223,,,
2.509,20215,,,
2.509,20272,,,
2.509,20310,,,
2.51,20288,,,
2.51,20299,,,
2.51,20276,,,
2.51,20209,,,
2.51,20204,,,
2.51,20229,,,
2.51,20148,,,
2.51,20120,,,
2.51,20192,,,
2.51,20205,,,
2.51,20142,,,
2.51,20100,,,
2.511,20152,,,
2.511,20075,,,
2.511,20036,,,
2.511,20053,,,
2.511,20097,,,
2.511,20169,,,
2.511,20217,,,
2.511,20170,,,
2.511,20115,,,
2.511,20129,,,
2.511,20196,,,
2.511,20193,,,
2.512,20284,,,
2.512,20346,,,
2.512,20288,,,
2.512,20192,,,
2.512,20156,,,
2.512,20156,,,
2.512,20089,,,
2.512,20134,,,
2.512,20155,,,
2.512,20112,,,
2.512,20045,,,
2.512,20025,,,
2.513,19923,,,
2.513,19940,,,
2.513,20008,,,
2.513,20098,,,
2.513,20046,,,
2.513,20026,,,
2.513,20048,,,
2.513,19984,,,
2.513,20030,,,
2.513,20057,,,
2.513,20010,,,
2.513,19959,,,
2.514,19959,,,
2.514,19996,,,
2.514,19936,,,
2.514,20002,,,
2.514,20010,,,
2.514,19933,,,
2.514,19881,,,
2.514,19921,,,
2.514,19892,,,
2.514,19912,,,
2.514,20003,,,
2.514,20034,,,
2.515,19936,,,
2.515,19870,,,
2.515,19887,,,
2.515,19837,,,
2.515,19841,,,
2.515,19891,,,
2.515,19875,,,
2.515,19898,,,
2.515,19898,,,
2.515,19922,,,
2.515,19852,,,
2.515,19924,,,
2.516,20011,,,
2.516,19978,,,
2.516,19963,,,
2.516,19929,,,
2.516,19909,,,
2.516,19909,,,
2.516,19970,,,
2.516,20011,,,
2.516,19947,,,
2.516,19941,,,
2.516,19992,,,
2.516,19974,,,
2.517,20012,,,
2.517,20018,,,
2.517,19936,,,
2.517,19892,,,
2.517,19946,,,
2.517,20013,,,
2.517,19978,,,
2.517,19979,,,
2.517,20020,,,
2.517,19966,,,
2.517,19980,,,
2.517,20027,,,
2.518,20035,,,
2.518,20041,,,
2.518,20089,,,
2.518,20155,,,
2.518,20110,,,
2.518,20214,,,
2.518,20309,,,
2.518,20266,,,
2.518,20246,,,
2.518,20235,,,
2.518,20216,,,
2.518,20128,,,
2.519,20154,,,
2.519,20154,,,
2.519,20130,,,
2.519,20162,,,
2.519,20198,,,
2.519,20127,,,
2.519,20109,,,
2.519,20179,,,
2.519,20188,,,
2.519,20200,,,
2.519,20274,,,
2.519,20345,,,
2.52,20244,,,
2.52,20197,,,
2.52,20190,,,
2.52,20144,,,
2.52,20155,,,
2.52,20175,,,
2.52,20142,,,
2.52,20120,,,
2.52,20153,,,
2.52,20224,,,
2.52,20198,,,
2.52,20263,,,
2.521,20319,,,
2.521,20289,,,
2.521,20324,,,
2.521,20391,,,
2.521,20383,,,
2.521,20290,,,
2.521,20245,,,
2.521,20210,,,
2.521,20092,,,
2.521,20088,,,
2.521,20090,,,
2.521,20035,,,
2.522,20034,,,
2.522,20054,,,
2.522,20047,,,
2.522,19951,,,
2.522,19988,,,
2.522,20027,,,
2.522,20064,,,
2.522,20092,,,
2.522,20146,,,
2.522,20046,,,
2.522,20040,,,
2.522,20053,,,
2.523,20076,,,
2.523,20069,,,
2.523,20078,,,
2.523,20074,,,
2.523,19934,,,
2.523,19977,,,
2.523,20044,,,
2.523,20072,,,
2.523,20019,,,
2.523,19984,,,
2.523,19930,,,
2.523,19924,,,
2.524,20004,,,
2.524,19997,,,
2.524,19981,,,
2.524,20014,,,
2.524,20079,,,
2.524,19995,,,
2.524,19932,,,
2.524,20005,,,
2.524,20012,,,
2.524,19965,,,
2.524,19889,,,
2.524,19918,,,
2.525,19872,,,
2.525,19909,,,
2.525,19927,,,
2.525,19891,,,
2.525,19925,,,
2.525,19924,,,
2.525,19903,,,
2.525,19845,,,
2.525,19870,,,
2.525,19874,,,
2.525,19871,,,
2.525,19904,,,
2.526,19948,,,
2.526,19896,,,
2.526,19839,,,
2.526,19870,,,
2.526,19871,,,
2.526,19837,,,
2.526,19821,,,
2.526,19773,,,
2.526,19787,,,
2.526,19855,,,
2.526,19952,,,
2.526,19921,,,
2.527,19917,,,
2.527,19938,,,
2.527,19892,,,
2.527,19906,,,
2.527,19939,,,
2.527,19956,,,
2.527,19882,,,
2.527,19860,,,
2.527,19899,,,
2.527,19846,,,
2.527,19814,,,
2.527,19830,,,
2.528,19833,,,
2.528,19838,,,
2.528,19863,,,
2.528,19875,,,
2.528,19841,,,
2.528,19865,,,
2.528,19869,,,
2.528,19818,,,
2.528,19800,,,
2.528,19870,,,
2.528,19884,,,
2.528,19872,,,
2.529,19872,,,
2.529,19903,,,
2.529,19881,,,
2.529,19903,,,
2.529,19934,,,
2.529,19898,,,
2.529,19923,,,
2.529,19958,,,
2.529,19918,,,
2.529,19882,,,
2.529,19874,,,
2.529,19940,,,
2.53,19892,,,
2.53,19958,,,
2.53,19962,,,
2.53,19900,,,
2.53,19860,,,
2.53,19868,,,
2.53,19882,,,
2.53,19876,,,
2.53,19977,,,
2.53,19987,,,
2.53,19952,,,
2.53,19911,,,
2.531,19961,,,
2.531,19911,,,
2.531,19957,,,
2.531,20000,,,
2.531,19960,,,
2.531,19928,,,
2.531,19924,,,
2.531,19986,,,
2.531,19890,,,
2.531,19847,,,
2.531,19852,,,
2.531,19833,,,
2.532,19875,,,
2.532,19874,,,
2.532,19848,,,
2.532,19871,,,
2.532,19944,,,
2.532,20012,,,
2.532,19913,,,
2.532,19865,,,
2.532,19835,,,
2.532,19853,,,
2.532,19890,,,
2.532,19958,,,
2.533,19928,,,
2.533,19898,,,
2.533,19876,,,
2.533,19905,,,
2.533,19891,,,
2.533,19969,,,
2.533,20024,,,
2.533,19983,,,
2.533,20039,,,
2.533,20066,,,
2.533,20041,,,
2.533,19989,,,
2.534,19985,,,
2.534,20058,,,
2.534,19949,,,
2.534,19948,,,
2.534,19934,,,
2.534,19934,,,
2.534,20001,,,
2.534,20059,,,
2.534,20052,,,
2.534,19991,,,
2.534,20021,,,
2.534,20040,,,
2.535,20016,,,
2.535,20016,,,
2.535,20023,,,
2.535,19923,,,
2.535,19865,,,
2.535,19877,,,
2.535,19927,,,
2.535,19991,,,
2.535,20057,,,
2.535,20049,,,
2.535,19984,,,
2.535,19977,,,
2.536,20008,,,
2.536,19936,,,
2.536,19959,,,
2.536,20027,,,
2.536,20072,,,
2.536,20058,,,
2.536,20046,,,
2.536,20018,,,
2.536,19951,,,
2.536,20014,,,
2.536,20069,,,
2.536,20036,,,
2.537,19977,,,
2.537,20021,,,
2.537,20015,,,
2.537,20039,,,
2.537,20064,,,
2.537,20059,,,
2.537,19952,,,
2.537,19943,,,
2.537,19984,,,
2.537,19967,,,
2.537,20033,,,
2.537,20090,,,
2.538,20090,,,
2.538,19958,,,
2.538,19927,,,
2.538,19960,,,
2.538,19937,,,
2.538,19990,,,
2.538,19961,,,
2.538,19891,,,
2.538,19874,,,
2.538,19949,,,
2.538,19975,,,
2.538,19942,,,
2.539,19952,,,
2.539,19919,,,
2.539,19903,,,
2.539,19928,,,
2.539,20023,,,
2.539,19968,,,
2.539,19960,,,
2.539,19971,,,
2.539,19881,,,
2.539,19846,,,
2.539,19879,,,
2.539,19953,,,
2.54,19887,,,
2.54,19923,,,
2.54,19966,,,
2.54,19901,,,
2.54,19886,,,
2.54,19881,,,
2.54,19939,,,
2.54,19907,,,
2.54,19976,,,
2.54,19983,,,
2.54,19884,,,
2.54,19905,,,
2.541,19917,,,
2.541,19941,,,
2.541,19937,,,
2.541,20003,,,
2.541,19960,,,
2.541,19892,,,
2.541,19868,,,
2.541,19901,,,
2.541,19956,,,
2.541,20014,,,
2.541,20059,,,
2.541,19926,,,
2.542,19945,,,
2.542,20001,,,
2.542,20056,,,
2.542,20051,,,
2.542,20107,,,
2.542,20125,,,
2.542,20005,,,
2.542,20014,,,
